timestamp,light_id,car_count
2024-05-17T01:10:20,402,90
2024-05-17T01:10:30,550,35
2024-05-17T01:10:40,101,70
2024-05-17T01:10:50,205,27
2024-05-17T01:11:00,310,111
2024-05-17T01:11:10,402,34
2024-05-17T01:11:20,550,80
2024-05-17T01:11:30,101,44
2024-05-17T01:11:40,205,99
2024-05-17T01:11:50,310,12
2024-05-17T01:12:00,402,64
2024-05-17T01:12:10,550,73
2024-05-17T01:12:20,101,82
2024-05-17T01:12:30,205,35
2024-05-17T01:12:40,310,96
2024-05-17T01:12:50,402,37
2024-05-17T01:13:00,550,75
2024-05-17T01:13:10,101,17
2024-05-17T01:13:20,205,84
2024-05-17T01:13:30,310,38
2024-05-17T01:13:40,402,70
2024-05-17T01:13:50,550,55
2024-05-17T01:14:00,101,62
2024-05-17T01:14:10,205,106
2024-05-17T01:14:20,310,12
2024-05-17T01:14:30,402,50
2024-05-17T01:14:40,550,55
2024-05-17T01:14:50,101,78
2024-05-17T01:15:00,205,41
2024-05-17T01:15:10,310,36
2024-05-17T01:15:20,402,91
2024-05-17T01:15:30,550,36
2024-05-17T01:15:40,101,69
2024-05-17T01:15:50,205,26
2024-05-17T01:16:00,310,112
2024-05-17T01:16:10,402,35
2024-05-17T01:16:20,550,81
2024-05-17T01:16:30,101,45
2024-05-17T01:16:40,205,100
2024-05-17T01:16:50,310,11
2024-05-17T01:17:00,402,63
2024-05-17T01:17:10,550,74
2024-05-17T01:17:20,101,83
2024-05-17T01:17:30,205,36
2024-05-17T01:17:40,310,97
2024-05-17T01:17:50,402,38
2024-05-17T01:18:00,550,74
2024-05-17T01:18:10,101,16
2024-05-17T01:18:20,205,85
2024-05-17T01:18:30,310,39
2024-05-17T01:18:40,402,71
2024-05-17T01:18:50,550,54
2024-05-17T01:19:00,101,63
2024-05-17T01:19:10,205,107
2024-05-17T01:19:20,310,11
2024-05-17T01:19:30,402,49
2024-05-17T01:19:40,550,56
2024-05-17T01:19:50,101,77
2024-05-17T01:20:00,205,42
2024-05-17T01:20:10,310,35
2024-05-17T01:20:20,402,92
2024-05-17T01:20:30,550,37
2024-05-17T01:20:40,101,68
2024-05-17T01:20:50,205,25
2024-05-17T01:21:00,310,113
2024-05-17T01:21:10,402,36
2024-05-17T01:21:20,550,82
2024-05-17T01:21:30,101,46
2024-05-17T01:21:40,205,101
2024-05-17T01:21:50,310,10
2024-05-17T01:22:00,402,62
2024-05-17T01:22:10,550,75
2024-05-17T01:22:20,101,84
2024-05-17T01:22:30,205,37
2024-05-17T01:22:40,310,98
2024-05-17T01:22:50,402,39
2024-05-17T01:23:00,550,73
2024-05-17T01:23:10,101,15
2024-05-17T01:23:20,205,86
2024-05-17T01:23:30,310,40
2024-05-17T01:23:40,402,72
2024-05-17T01:23:50,550,53
2024-05-17T01:24:00,101,64
2024-05-17T01:24:10,205,108
2024-05-17T01:24:20,310,10
2024-05-17T01:24:30,402,48
2024-05-17T01:24:40,550,57
2024-05-17T01:24:50,101,76
2024-05-17T01:25:00,205,43
2024-05-17T01:25:10,310,34
2024-05-17T01:25:20,402,93
2024-05-17T01:25:30,550,38
2024-05-17T01:25:40,101,67
2024-05-17T01:25:50,205,24
2024-05-17T01:26:00,310,114
2024-05-17T01:26:10,402,37
2024-05-17T01:26:20,550,83
2024-05-17T01:26:30,101,47
2024-05-17T01:26:40,205,102
2024-05-17T01:26:50,310,9
2024-05-17T01:27:00,402,61
2024-05-17T01:27:10,550,76
2024-05-17T01:27:20,101,85
2024-05-17T01:27:30,205,38
2024-05-17T01:27:40,310,99
2024-05-17T01:27:50,402,40
2024-05-17T01:28:00,550,72
2024-05-17T01:28:10,101,14
2024-05-17T01:28:20,205,87
2024-05-17T01:28:30,310,41
2024-05-17T01:28:40,402,73
2024-05-17T01:28:50,550,52
2024-05-17T01:29:00,101,65
2024-05-17T01:29:10,205,109
2024-05-17T01:29:20,310,9
2024-05-17T01:29:30,402,47
2024-05-17T01:29:40,550,58
2024-05-17T01:29:50,101,75
2024-05-17T01:30:00,205,44
2024-05-17T01:30:10,310,33
2024-05-17T01:30:20,402,94
2024-05-17T01:30:30,550,39
2024-05-17T01:30:40,101,66
2024-05-17T01:30:50,205,23
2024-05-17T01:31:00,310,115
2024-05-17T01:31:10,402,38
2024-05-17T01:31:20,550,84
2024-05-17T01:31:30,101,48
2024-05-17T01:31:40,205,103
2024-05-17T01:31:50,310,8
2024-05-17T01:32:00,402,60
2024-05-17T01:32:10,550,77
2024-05-17T01:32:20,101,86
2024-05-17T01:32:30,205,39
2024-05-17T01:32:40,310,100
2024-05-17T01:32:50,402,41
2024-05-17T01:33:00,550,71
2024-05-17T01:33:10,101,13
2024-05-17T01:33:20,205,88
2024-05-17T01:33:30,310,42
2024-05-17T01:33:40,402,74
2024-05-17T01:33:50,550,51
2024-05-17T01:34:00,101,66
2024-05-17T01:34:10,205,110
2024-05-17T01:34:20,310,8
2024-05-17T01:34:30,402,46
2024-05-17T01:34:40,550,59
2024-05-17T01:34:50,101,74
2024-05-17T01:35:00,205,45
2024-05-17T01:35:10,310,32
2024-05-17T01:35:20,402,95
2024-05-17T01:35:30,550,40
2024-05-17T01:35:40,101,65
2024-05-17T01:35:50,205,22
2024-05-17T01:36:00,310,116
2024-05-17T01:36:10,402,39
2024-05-17T01:36:20,550,85
2024-05-17T01:36:30,101,49
2024-05-17T01:36:40,205,104
2024-05-17T01:36:50,310,7
2024-05-17T01:37:00,402,59
2024-05-17T01:37:10,550,78
2024-05-17T01:37:20,101,87
2024-05-17T01:37:30,205,40
2024-05-17T01:37:40,310,101
2024-05-17T01:37:50,402,42
2024-05-17T01:38:00,550,70
2024-05-17T01:38:10,101,12
2024-05-17T01:38:20,205,89
2024-05-17T01:38:30,310,43
2024-05-17T01:38:40,402,75
2024-05-17T01:38:50,550,50
2024-05-17T01:39:00,101,67
2024-05-17T01:39:10,205,111
2024-05-17T01:39:20,310,7
2024-05-17T01:39:30,402,45
2024-05-17T01:39:40,550,60
2024-05-17T01:39:50,101,73
2024-05-17T01:40:00,205,46
2024-05-17T01:40:10,310,31
2024-05-17T01:40:20,402,96
2024-05-17T01:40:30,550,41
2024-05-17T01:40:40,101,64
2024-05-17T01:40:50,205,21
2024-05-17T01:41:00,310,117
2024-05-17T01:41:10,402,40
2024-05-17T01:41:20,550,86
2024-05-17T01:41:30,101,50
2024-05-17T01:41:40,205,105
2024-05-17T01:41:50,310,6
2024-05-17T01:42:00,402,58
2024-05-17T01:42:10,550,79
2024-05-17T01:42:20,101,88
2024-05-17T01:42:30,205,41
2024-05-17T01:42:40,310,102
2024-05-17T01:42:50,402,43
2024-05-17T01:43:00,550,69
2024-05-17T01:43:10,101,11
2024-05-17T01:43:20,205,90
2024-05-17T01:43:30,310,44
22024-05-17T01:43:40,402,76
2024-05-17T01:43:50,550,49
2024-05-17T01:44:00,101,68
2024-05-17T01:44:10,205,112
2024-05-17T01:44:20,310,6
2024-05-17T01:44:30,402,44
2024-05-17T01:44:40,550,61
2024-05-17T01:44:50,101,72
2024-05-17T01:45:00,205,47
2024-05-17T01:45:10,310,30
2024-05-17T01:45:20,402,97
2024-05-17T01:45:30,550,42
2024-05-17T01:45:40,101,63
2024-05-17T01:45:50,205,20
2024-05-17T01:46:00,310,118
2024-05-17T01:46:10,402,41
2024-05-17T01:46:20,550,87
2024-05-17T01:46:30,101,51
2024-05-17T01:46:40,205,106
2024-05-17T01:46:50,310,5
2024-05-17T01:47:00,402,57
2024-05-17T01:47:10,550,80
2024-05-17T01:47:20,101,89
2024-05-17T01:47:30,205,42
2024-05-17T01:47:40,310,103
2024-05-17T01:47:50,402,44
2024-05-17T01:48:00,550,68
2024-05-17T01:48:10,101,10
2024-05-17T01:48:20,205,91
2024-05-17T01:48:30,310,45
2024-05-17T01:48:40,402,77
2024-05-17T01:48:50,550,48
2024-05-17T01:49:00,101,69
2024-05-17T01:49:10,205,113
2024-05-17T01:49:20,310,5
2024-05-17T01:49:30,402,43
2024-05-17T01:49:40,550,62
2024-05-17T01:49:50,101,71
2024-05-17T01:50:00,205,48
2024-05-17T01:50:10,310,29
2024-05-17T01:50:20,402,98
2024-05-17T01:50:30,550,43
2024-05-17T01:50:40,101,62
2024-05-17T01:50:50,205,19
2024-05-17T01:51:00,310,119
2024-05-17T01:51:10,402,42
2024-05-17T01:51:20,550,88
2024-05-17T01:51:30,101,52
2024-05-17T01:51:40,205,107
2024-05-17T01:51:50,310,4
2024-05-17T01:52:00,402,56
2024-05-17T01:52:10,550,81
2024-05-17T01:52:20,101,90
2024-05-17T01:52:30,205,43
2024-05-17T01:52:40,310,104
2024-05-17T01:52:50,402,45
2024-05-17T01:53:00,550,67
2024-05-17T01:53:10,101,10
2024-05-17T01:53:20,205,92
2024-05-17T01:53:30,310,46
2024-05-17T01:53:40,402,78
2024-05-17T01:53:50,550,47
2024-05-17T01:54:00,101,70
2024-05-17T01:54:10,205,114
2024-05-17T01:54:20,310,4
2024-05-17T01:54:30,402,42
2024-05-17T01:54:40,550,63
2024-05-17T01:54:50,101,70
2024-05-17T01:55:00,205,49
2024-05-17T01:55:10,310,28
2024-05-17T01:55:20,402,99
2024-05-17T01:55:30,550,44
2024-05-17T01:55:40,101,61
2024-05-17T01:55:50,205,18
2024-05-17T01:56:00,310,120
2024-05-17T01:56:10,402,43
2024-05-17T01:56:20,550,89
2024-05-17T01:56:30,101,53
2024-05-17T01:56:40,205,108
2024-05-17T01:56:50,310,3
2024-05-17T01:57:00,402,55
2024-05-17T01:57:10,550,82
2024-05-17T01:57:20,101,91
2024-05-17T01:57:30,205,44
2024-05-17T01:57:40,310,105
2024-05-17T01:57:50,402,46
2024-05-17T01:58:00,550,66
2024-05-17T01:58:10,101,9
2024-05-17T01:58:20,205,93
2024-05-17T01:58:30,310,47
2024-05-17T01:58:40,402,79
2024-05-17T01:58:50,550,46
2024-05-17T01:59:00,101,71
2024-05-17T01:59:10,205,115
2024-05-17T01:59:20,310,3
2024-05-17T01:59:30,402,41
2024-05-17T01:59:40,550,64
2024-05-17T01:59:50,101,60
2024-05-17T02:00:00,205,50
2024-05-17T02:00:10,310,27
2024-05-17T02:00:20,402,100
2024-05-17T02:00:30,550,45
2024-05-17T02:00:40,101,59
2024-05-17T02:00:50,205,17
2024-05-17T02:01:00,310,121
2024-05-17T02:01:10,402,44
2024-05-17T02:01:20,550,90
2024-05-17T02:01:30,101,54
2024-05-17T02:01:40,205,109
2024-05-17T02:01:50,310,2
2024-05-17T02:02:00,402,54
2024-05-17T02:02:10,550,83
2024-05-17T02:02:20,101,92
2024-05-17T02:02:30,205,45
2024-05-17T02:02:40,310,106
2024-05-17T02:02:50,402,47
2024-05-17T02:03:00,550,65
2024-05-17T02:03:10,101,8
2024-05-17T02:03:20,205,94
2024-05-17T02:03:30,310,48
2024-05-17T02:03:40,402,80
2024-05-17T02:03:50,550,45
2024-05-17T02:04:00,101,72
2024-05-17T02:04:10,205,116
2024-05-17T02:04:20,310,2
2024-05-17T02:04:30,402,40
2024-05-17T02:04:40,550,65
2024-05-17T02:04:50,101,59
2024-05-17T02:05:00,205,51
2024-05-17T02:05:10,310,26
2024-05-17T02:05:20,402,101
2024-05-17T02:05:30,550,46
2024-05-17T02:05:40,101,58
2024-05-17T02:05:50,205,16
2024-05-17T02:06:00,310,122
2024-05-17T02:06:10,402,45
2024-05-17T02:06:20,550,91
2024-05-17T02:06:30,101,55
2024-05-17T02:06:40,205,110
2024-05-17T02:06:50,310,1
2024-05-17T02:07:00,402,53
2024-05-17T02:07:10,550,84
2024-05-17T02:07:20,101,93
2024-05-17T02:07:30,205,46
2024-05-17T02:07:40,310,107
2024-05-17T02:07:50,402,48
2024-05-17T02:08:00,550,64
2024-05-17T02:08:10,101,7
2024-05-17T02:08:20,205,95
2024-05-17T02:08:30,310,49
2024-05-17T02:08:40,402,81
2024-05-17T02:08:50,550,44
2024-05-17T02:09:00,101,73
2024-05-17T02:09:10,205,117
2024-05-17T02:09:20,310,1
2024-05-17T02:09:30,402,39
2024-05-17T02:09:40,550,66
2024-05-17T02:09:50,101,58
2024-05-17T02:10:00,205,52
2024-05-17T02:10:10,310,25
2024-05-17T02:10:20,402,102
2024-05-17T02:10:30,550,47
2024-05-17T02:10:40,101,57
2024-05-17T02:10:50,205,15
2024-05-17T02:11:00,310,123
2024-05-17T02:11:10,402,46
2024-05-17T02:11:20,550,92
2024-05-17T02:11:30,101,56
2024-05-17T02:11:40,205,111
2024-05-17T02:11:50,310,0
2024-05-17T02:12:00,402,52
2024-05-17T02:12:10,550,85
2024-05-17T02:12:20,101,94
2024-05-17T02:12:30,205,47
2024-05-17T02:12:40,310,108
2024-05-17T02:12:50,402,49
2024-05-17T02:13:00,550,63
2024-05-17T02:13:10,101,6
2024-05-17T02:13:20,205,96
2024-05-17T02:13:30,310,50
2024-05-17T02:13:40,402,82
2024-05-17T02:13:50,550,43
2024-05-17T02:14:00,101,74
2024-05-17T02:14:10,205,118
2024-05-17T02:14:20,310,0
2024-05-17T02:14:30,402,38
2024-05-17T02:14:40,550,67
2024-05-17T02:14:50,101,57
2024-05-17T02:15:00,205,53
2024-05-17T02:15:10,310,24
2024-05-17T02:15:20,402,103
2024-05-17T02:15:30,550,48
2024-05-17T02:15:40,101,56
2024-05-17T02:15:50,205,14
2024-05-17T02:16:00,310,124
2024-05-17T02:16:10,402,47
2024-05-17T02:16:20,550,93
2024-05-17T02:16:30,101,55
2024-05-17T02:16:40,205,112
2024-05-17T02:16:50,310,-1
2024-05-17T02:17:00,402,51
2024-05-17T02:17:10,550,86
2024-05-17T02:17:20,101,95
2024-05-17T02:17:30,205,48
2024-05-17T02:17:40,310,109
2024-05-17T02:17:50,402,50
2024-05-17T02:18:00,550,62
2024-05-17T02:18:10,101,5
2024-05-17T02:18:20,205,97
2024-05-17T02:18:30,310,51
2024-05-17T02:18:40,402,83
2024-05-17T02:18:50,550,42
2024-05-17T02:19:00,101,75
2024-05-17T02:19:10,205,119
2024-05-17T02:19:20,310,-1
2024-05-17T02:19:30,402,37
2024-05-17T02:19:40,550,68
2024-05-17T02:19:50,101,56
2024-05-17T02:20:00,205,54
2024-05-17T02:20:10,310,23
2024-05-17T02:20:20,402,104
2024-05-17T02:20:30,550,49
2024-05-17T02:20:40,101,55
2024-05-17T02:20:50,205,13
2024-05-17T02:21:00,310,125
2024-05-17T02:21:10,402,48
2024-05-17T02:21:20,550,94
2024-05-17T02:21:30,101,54
2024-05-17T02:21:40,205,113
2024-05-17T02:21:50,310,-2
2024-05-17T02:22:00,402,50
2024-05-17T02:22:10,550,87
2024-05-17T02:22:20,101,96
2024-05-17T02:22:30,205,49
2024-05-17T02:22:40,310,110
2024-05-17T02:22:50,402,51
2024-05-17T02:23:00,550,61
2024-05-17T02:23:10,101,4
2024-05-17T02:23:20,205,98
2024-05-17T02:23:30,310,52
2024-05-17T02:23:40,402,84
2024-05-17T02:23:50,550,41
2024-05-17T02:24:00,101,76
2024-05-17T02:24:10,205,120
2024-05-17T02:24:20,310,-2
2024-05-17T02:24:30,402,36
2024-05-17T02:24:40,550,69
2024-05-17T02:24:50,101,57
2024-05-17T02:25:00,205,55
2024-05-17T02:25:10,310,22
2024-05-17T02:25:20,402,105
2024-05-17T02:25:30,550,50
2024-05-17T02:25:40,101,54
2024-05-17T02:25:50,205,12
2024-05-17T02:26:00,310,126
2024-05-17T02:26:10,402,49
2024-05-17T02:26:20,550,95
2024-05-17T02:26:30,101,53
2024-05-17T02:26:40,205,114
2024-05-17T02:26:50,310,-3
2024-05-17T02:27:00,402,49
2024-05-17T02:27:10,550,88
2024-05-17T02:27:20,101,97
2024-05-17T02:27:30,205,50
2024-05-17T02:27:40,310,111
2024-05-17T02:27:50,402,52
2024-05-17T02:28:00,550,60
2024-05-17T02:28:10,101,3
2024-05-17T02:28:20,205,99
2024-05-17T02:28:30,310,53
2024-05-17T02:28:40,402,85
2024-05-17T02:28:50,550,40
2024-05-17T02:29:00,101,77
2024-05-17T02:29:10,205,121
2024-05-17T02:29:20,310,-3
2024-05-17T02:29:30,402,35
2024-05-17T02:29:40,550,70
2024-05-17T02:29:50,101,58
2024-05-17T02:30:00,205,56
2024-05-17T02:30:10,310,21
2024-05-17T02:30:20,402,106
2024-05-17T02:30:30,550,51
2024-05-17T02:30:40,101,53
2024-05-17T02:30:50,205,11
2024-05-17T02:31:00,310,127
2024-05-17T02:31:10,402,50
2024-05-17T02:31:20,550,96
2024-05-17T02:31:30,101,52
2024-05-17T02:31:40,205,115
2024-05-17T02:31:50,310,-4
2024-05-17T02:32:00,402,48
2024-05-17T02:32:10,550,89
2024-05-17T02:32:20,101,98
2024-05-17T02:32:30,205,51
2024-05-17T02:32:40,310,112
2024-05-17T02:32:50,402,53
2024-05-17T02:33:00,550,59
2024-05-17T02:33:10,101,2
2024-05-17T02:33:20,205,100
2024-05-17T02:33:30,310,54
2024-05-17T02:33:40,402,86
2024-05-17T02:33:50,550,39
2024-05-17T02:34:00,101,78
2024-05-17T02:34:10,205,122
2024-05-17T02:34:20,310,-4
2024-05-17T02:34:30,402,34
2024-05-17T02:34:40,550,71
2024-05-17T02:34:50,101,59
2024-05-17T02:35:00,205,57
2024-05-17T02:35:10,310,20
2024-05-17T02:35:20,402,107
2024-05-17T02:35:30,550,52
2024-05-17T02:35:40,101,52
2024-05-17T02:35:50,205,10
2024-05-17T02:36:00,310,128
2024-05-17T02:36:10,402,51
2024-05-17T02:36:20,550,97
2024-05-17T02:36:30,101,51
2024-05-17T02:36:40,205,116
2024-05-17T02:36:50,310,-5
2024-05-17T02:37:00,402,47
2024-05-17T02:37:10,550,90
2024-05-17T02:37:20,101,99
2024-05-17T02:37:30,205,52
2024-05-17T02:37:40,310,113
2024-05-17T02:37:50,402,54
2024-05-17T02:38:00,550,58
2024-05-17T02:38:10,101,1
2024-05-17T02:38:20,205,101
2024-05-17T02:38:30,310,55
2024-05-17T02:38:40,402,87
2024-05-17T02:38:50,550,38
2024-05-17T02:39:00,101,79
2024-05-17T02:39:10,205,123
2024-05-17T02:39:20,310,-5
2024-05-17T02:39:30,402,33
2024-05-17T02:39:40,550,72
2024-05-17T02:39:50,101,60
2024-05-17T02:40:00,205,58
2024-05-17T02:40:10,310,19
2024-05-17T02:40:20,402,108
2024-05-17T02:40:30,550,53
2024-05-17T02:40:40,101,51
2024-05-17T02:40:50,205,9
2024-05-17T02:41:00,310,129
2024-05-17T02:41:10,402,52
2024-05-17T02:41:20,550,98
2024-05-17T02:41:30,101,50
2024-05-17T02:41:40,205,117
2024-05-17T02:41:50,310,-6
2024-05-17T02:42:00,402,46
2024-05-17T02:42:10,550,91
2024-05-17T02:42:20,101,100
2024-05-17T02:42:30,205,53
2024-05-17T02:42:40,310,114
2024-05-17T02:42:50,402,55
2024-05-17T02:43:00,550,57
2024-05-17T02:43:10,101,0
2024-05-17T02:43:20,205,102
2024-05-17T02:43:30,310,56
2024-05-17T02:43:40,402,88
2024-05-17T02:43:50,550,37
2024-05-17T02:44:00,101,80
2024-05-17T02:44:10,205,124
2024-05-17T02:44:20,310,-6
2024-05-17T02:44:30,402,32
2024-05-17T02:44:40,550,73
2024-05-17T02:44:50,101,61
2024-05-17T02:45:00,205,59
2024-05-17T02:45:10,310,18
2024-05-17T02:45:20,402,109
2024-05-17T02:45:30,550,54
2024-05-17T02:45:40,101,50
2024-05-17T02:45:50,205,8
2024-05-17T02:46:00,310,130
2024-05-17T02:46:10,402,53
2024-05-17T02:46:20,550,99
2024-05-17T02:46:30,101,49
2024-05-17T02:46:40,205,118
2024-05-17T02:46:50,310,-7
2024-05-17T02:47:00,402,45
2024-05-17T02:47:10,550,92
2024-05-17T02:47:20,101,101
2024-05-17T02:47:30,205,54
2024-05-17T02:47:40,310,115
2024-05-17T02:47:50,402,56
2024-05-17T02:48:00,550,56
2024-05-17T02:48:10,101,-1
2024-05-17T02:48:20,205,103
2024-05-17T02:48:30,310,57
2024-05-17T02:48:40,402,89
2024-05-17T02:48:50,550,36
2024-05-17T02:49:00,101,81
2024-05-17T02:49:10,205,125
2024-05-17T02:49:20,310,-7
2024-05-17T02:49:30,402,31
2024-05-17T02:49:40,550,74
2024-05-17T02:49:50,101,62
2024-05-17T02:50:00,205,60
2024-05-17T02:50:10,310,17
2024-05-17T02:50:20,402,110
2024-05-17T02:50:30,550,55
2024-05-17T02:50:40,101,49
2024-05-17T02:50:50,205,7
2024-05-17T02:51:00,310,131
2024-05-17T02:51:10,402,54
2024-05-17T02:51:20,550,100
2024-05-17T02:51:30,101,48
2024-05-17T02:51:40,205,119
2024-05-17T02:51:50,310,-8
2024-05-17T02:52:00,402,44
2024-05-17T02:52:10,550,93
2024-05-17T02:52:20,101,102
2024-05-17T02:52:30,205,55
2024-05-17T02:52:40,310,116
2024-05-17T02:52:50,402,57
2024-05-17T02:53:00,550,55
2024-05-17T02:53:10,101,-2
2024-05-17T02:53:20,205,104
2024-05-17T02:53:30,310,58
2024-05-17T02:53:40,402,90
2024-05-17T02:53:50,550,35
2024-05-17T02:54:00,101,82
2024-05-17T02:54:10,205,126
2024-05-17T02:54:20,310,-8
2024-05-17T02:54:30,402,30
2024-05-17T02:54:40,550,75
2024-05-17T02:54:50,101,63
2024-05-17T02:55:00,205,61
2024-05-17T02:55:10,310,16
2024-05-17T02:55:20,402,111
2024-05-17T02:55:30,550,56
2024-05-17T02:55:40,101,48
2024-05-17T02:55:50,205,6
2024-05-17T02:56:00,310,132
2024-05-17T02:56:10,402,55
2024-05-17T02:56:20,550,101
2024-05-17T02:56:30,101,47
2024-05-17T02:56:40,205,120
2024-05-17T02:56:50,310,-9
2024-05-17T02:57:00,402,43
2024-05-17T02:57:10,550,94
2024-05-17T02:57:20,101,103
2024-05-17T02:57:30,205,56
2024-05-17T02:57:40,310,117
2024-05-17T02:57:50,402,58
2024-05-17T02:58:00,550,54
2024-05-17T02:58:10,101,-3
2024-05-17T02:58:20,205,105
2024-05-17T02:58:30,310,59
2024-05-17T02:58:40,402,91
2024-05-17T02:58:50,550,34
2024-05-17T02:59:00,101,83
2024-05-17T02:59:10,205,127
2024-05-17T02:59:20,310,-9
2024-05-17T02:59:30,402,29
2024-05-17T02:59:40,550,76
2024-05-17T02:59:50,101,64
2024-05-17T03:00:00,205,62
2024-05-17T03:00:10,310,15
2024-05-17T03:00:20,402,112
2024-05-17T03:00:30,550,57
2024-05-17T03:00:40,101,47
2024-05-17T03:00:50,205,5
2024-05-17T03:01:00,310,133
2024-05-17T03:01:10,402,56
2024-05-17T03:01:20,550,102
2024-05-17T03:01:30,101,46
2024-05-17T03:01:40,205,121
2024-05-17T03:01:50,310,-10
2024-05-17T03:02:00,402,42
2024-05-17T03:02:10,550,95
2024-05-17T03:02:20,101,104
2024-05-17T03:02:30,205,57
2024-05-17T03:02:40,310,118
2024-05-17T03:02:50,402,59
2024-05-17T03:03:00,550,53
2024-05-17T03:03:10,101,-4
2024-05-17T03:03:20,205,106
2024-05-17T03:03:30,310,60
2024-05-17T03:03:40,402,92
2024-05-17T03:03:50,550,33
2024-05-17T03:04:00,101,84
2024-05-17T03:04:10,205,128
2024-05-17T03:04:20,310,-10
2024-05-17T03:04:30,402,28
2024-05-17T03:04:40,550,77
2024-05-17T03:04:50,101,65
2024-05-17T03:05:00,205,63
2024-05-17T03:05:10,310,14
2024-05-17T03:05:20,402,113
2024-05-17T03:05:30,550,58
2024-05-17T03:05:40,101,46
2024-05-17T03:05:50,205,4
2024-05-17T03:06:00,310,134
2024-05-17T03:06:10,402,57
2024-05-17T03:06:20,550,103
2024-05-17T03:06:30,101,45
2024-05-17T03:06:40,205,122
2024-05-17T03:06:50,310,-11
2024-05-17T03:07:00,402,41
2024-05-17T03:07:10,550,96
2024-05-17T03:07:20,101,105
2024-05-17T03:07:30,205,58
2024-05-17T03:07:40,310,119
2024-05-17T03:07:50,402,60
2024-05-17T03:08:00,550,52
2024-05-17T03:08:10,101,-5
2024-05-17T03:08:20,205,107
2024-05-17T03:08:30,310,61
2024-05-17T03:08:40,402,93
2024-05-17T03:08:50,550,32
2024-05-17T03:09:00,101,85
2024-05-17T03:09:10,205,129
2024-05-17T03:09:20,310,-11
2024-05-17T03:09:30,402,27
2024-05-17T03:09:40,550,78
2024-05-17T03:09:50,101,66
2024-05-17T03:10:00,205,64
2024-05-17T03:10:10,310,13
2024-05-17T03:10:20,402,114
2024-05-17T03:10:30,550,59
2024-05-17T03:10:40,101,45
2024-05-17T03:10:50,205,3
2024-05-17T03:11:00,310,135
2024-05-17T03:11:10,402,58
2024-05-17T03:11:20,550,104
2024-05-17T03:11:30,101,44
2024-05-17T03:11:40,205,123
2024-05-17T03:11:50,310,-12
2024-05-17T03:12:00,402,40
2024-05-17T03:12:10,550,97
2024-05-17T03:12:20,101,106
2024-05-17T03:12:30,205,59
2024-05-17T03:12:40,310,120
2024-05-17T03:12:50,402,61
2024-05-17T03:13:00,550,51
2024-05-17T03:13:10,101,-6
2024-05-17T03:13:20,205,108
2024-05-17T03:13:30,310,62
2024-05-17T03:13:40,402,94
2024-05-17T03:13:50,550,31
2024-05-17T03:14:00,101,86
2024-05-17T03:14:10,205,130
2024-05-17T03:14:20,310,-12
2024-05-17T03:14:30,402,26
2024-05-17T03:14:40,550,79
2024-05-17T03:14:50,101,67
2024-05-17T03:15:00,205,65
2024-05-17T03:15:10,310,12
2024-05-17T03:15:20,402,115
2024-05-17T03:15:30,550,60
2024-05-17T03:15:40,101,44
2024-05-17T03:15:50,205,2
2024-05-17T03:16:00,310,136
2024-05-17T03:16:10,402,59
2024-05-17T03:16:20,550,105
2024-05-17T03:16:30,101,43
2024-05-17T03:16:40,205,124
2024-05-17T03:16:50,310,-13
2024-05-17T03:17:00,402,39
2024-05-17T03:17:10,550,98
2024-05-17T03:17:20,101,107
2024-05-17T03:17:30,205,60
2024-05-17T03:17:40,310,121
2024-05-17T03:17:50,402,62
2024-05-17T03:18:00,550,50
2024-05-17T03:18:10,101,-7
2024-05-17T03:18:20,205,109
2024-05-17T03:18:30,310,63
2024-05-17T03:18:40,402,95
2024-05-17T03:18:50,550,30
2024-05-17T03:19:00,101,87
2024-05-17T03:19:10,205,131
2024-05-17T03:19:20,310,-13
2024-05-17T03:19:30,402,25
2024-05-17T03:19:40,550,80
2024-05-17T03:19:50,101,68
2024-05-17T03:20:00,205,66
2024-05-17T03:20:10,310,11
2024-05-17T03:20:20,402,116
2024-05-17T03:20:30,550,61
2024-05-17T03:20:40,101,43
2024-05-17T03:20:50,205,1
2024-05-17T03:21:00,310,137
2024-05-17T03:21:10,402,60
2024-05-17T03:21:20,550,106
2024-05-17T03:21:30,101,42
2024-05-17T03:21:40,205,125
2024-05-17T03:21:50,310,-14
2024-05-17T03:22:00,402,38
2024-05-17T03:22:10,550,99
2024-05-17T03:22:20,101,108
2024-05-17T03:22:30,205,61
2024-05-17T03:22:40,310,122
2024-05-17T03:22:50,402,63
2024-05-17T03:23:00,550,49
2024-05-17T03:23:10,101,-8
2024-05-17T03:23:20,205,110
2024-05-17T03:23:30,310,64
2024-05-17T03:23:40,402,96
2024-05-17T03:23:50,550,29
2024-05-17T03:24:00,101,88
2024-05-17T03:24:10,205,132
2024-05-17T03:24:20,310,-14
2024-05-17T03:24:30,402,24
2024-05-17T03:24:40,550,81
2024-05-17T03:24:50,101,69
2024-05-17T03:25:00,205,67
2024-05-17T03:25:10,310,10
2024-05-17T03:25:20,402,117
2024-05-17T03:25:30,550,62
2024-05-17T03:25:40,101,42
2024-05-17T03:25:50,205,0
2024-05-17T03:26:00,310,138
2024-05-17T03:26:10,402,61
2024-05-17T03:26:20,550,107
2024-05-17T03:26:30,101,41
2024-05-17T03:26:40,205,126
2024-05-17T03:26:50,310,-15
